* SOFTWARE: JMA_SNDANA Ver.1.2
* Ground equipment: Meisei
* Sampling interval: 1 second
* Smoothing method: Median filter 9 samples
* Amount of cathode solution: 3.0ml
* Concentration of cathode solution: 0.5%KI + half buffer + half KBr
* Background current correction: Pressure dependent
* Pump efficiency: Individually determined for each ozone instrument
* Balloon weight: 2000g
* Tropopause: 233.0hPa

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2016-02-06,JMA,1.0,Head of Ozone Layer Monitoring Center

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,101,SYOWA,JPN,89532

#INSTRUMENT
Name,Model,Number
ECC,1Z,1Z26549

#LOCATION
Latitude,Longitude,Height
-69.01,39.58,22

#TIMESTAMP
UTCOffset,Date,Time
+03:00:00,2016-01-06,14:40:13

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
253.1,2,297.6,-0.978,291,0,9,Dobson,119

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS-06G(E),,0.00,28.47,Pressure_ib2,Pump,

#PUMP_CORRECTION
Pressure,Correction
1000,1.000
500,1.005
300,1.008
200,1.012
100,1.022
50,1.038
30,1.055
20,1.075
10,1.129
5,1.229
3,1.362

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
974.8,1.47,-2,3.3,160,2,0,18,74,25.6
974,1.47,-2.1,3.4,162,0,2,24,67,25.6
973.3,1.47,-2.7,3.5,164,0,4,31,67,25.6
972.5,1.46,-3.7,3.5,167,0,6,37,65,25.6
971.7,1.46,-3.7,3.6,169,0,8,43,66,25.6
970.9,1.46,-3.7,3.7,171,0,10,50,67,25.6
970.2,1.47,-3.8,3.8,173,0,12,56,68,25.6
969.4,1.48,-3.9,3.8,175,0,14,62,69,25.6
968.6,1.49,-3.6,3.9,177,0,16,69,70,25.6
967.8,1.47,-3.5,4,180,0,18,75,71,25.6
967.1,1.47,-3.2,4.1,182,0,20,81,72,25.6
966.3,1.46,-4,4.1,184,0,22,88,71,25.6
965.5,1.46,-4.1,4.2,186,0,24,94,72,25.6
964.6,1.47,-4.4,4.2,180,0,26,102,72,25.6
963.6,1.46,-4.4,4.4,183,0,28,109,73,25.6
962.7,1.46,-4.4,4.4,179,0,30,117,74,25.6
961.7,1.46,-4.5,4.6,175,0,32,125,74,25.6
960.8,1.46,-4.7,4.7,180,0,34,133,75,25.6
959.8,1.45,-4.6,4.3,179,0,36,141,76,25.6
958.8,1.45,-4.8,4.4,175,0,38,149,77,25.6
957.8,1.45,-4.6,4.5,179,0,40,157,78,25.6
956.8,1.45,-4.9,4.1,178,0,42,165,78,25.6
955.8,1.45,-4.9,4.1,176,0,44,174,78,25.6
954.8,1.45,-5,4.2,179,0,46,182,79,25.6
953.8,1.45,-5,3.8,179,0,48,190,79,25.6
952.8,1.45,-5.3,3.7,175,0,50,199,80,25.6
951.7,1.45,-5.1,3.9,176,0,52,208,80,25.6
950.6,1.45,-5.4,3.9,179,0,54,216,80,25.6
949.6,1.45,-5.4,3.9,178,0,56,225,81,25.6
948.5,1.45,-5.6,3.8,178,0,58,234,82,25.6
947.4,1.45,-5.4,3.8,182,0,60,244,82,25.6
946.3,1.45,-5.6,3.7,183,0,62,253,82,25.6
945.1,1.45,-5.6,3.8,181,0,64,262,83,25.6
944,1.45,-5.7,3.9,182,0,66,271,83,25.6
942.8,1.45,-5.5,3.9,185,0,68,281,83,25.6
941.6,1.46,-5.9,3.8,187,0,70,291,83,25.6
940.4,1.47,-5.8,3.6,185,0,72,301,83,25.6
939.2,1.46,-6,3.6,185,0,74,311,84,25.6
938,1.47,-6.2,3.7,188,0,76,322,84,25.6
936.7,1.46,-6.1,3.7,191,0,78,332,85,25.6
935.4,1.45,-6.3,3.6,191,0,80,343,85,25.6
934.1,1.46,-6.2,3.5,191,0,82,354,85,25.6
932.8,1.45,-6.5,3.6,192,0,84,365,86,25.6
