* SOFTWARE: JMA_SNDANA Ver.1.2
* Ground equipment: Meisei
* Sampling interval: 1 second
* Smoothing method: Median filter 9 samples
* Amount of cathode solution: 3.0ml
* Concentration of cathode solution: 0.5%KI + half buffer + half KBr
* Background current correction: Pressure dependent
* Pump efficiency: Individually determined for each ozone instrument
* Balloon weight: 2000g
* Tropopause: 265.9hPa

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2016-04-13,JMA,1.0,Head of Ozone Layer Monitoring Center

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,101,SYOWA,JPN,89532

#INSTRUMENT
Name,Model,Number
ECC,1Z,1Z29187

#LOCATION
Latitude,Longitude,Height
-69.01,39.58,22

#TIMESTAMP
UTCOffset,Date,Time
+03:00:00,2016-03-02,15:30:44

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
275.1,2,295.8,-0.980,290,0,0,Dobson,119

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS-06G(E),,0.02,28.41,Pressure_ib2,Pump,

#PUMP_CORRECTION
Pressure,Correction
1000,1.000
500,1.005
300,1.009
200,1.013
100,1.022
50,1.037
30,1.053
20,1.071
10,1.117
5,1.198
3,1.301

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
885.7,1.87,-8.8,10.8,48,0,156,688,54,23.8
884.6,1.87,-8.9,11.1,48,0,158,698,54,23.8
883.5,1.87,-8.9,11.4,48,0,160,707,53,23.8
882.3,1.87,-8.9,11.6,48,0,162,717,52,23.8
881.2,1.86,-8.9,11.8,49,0,164,727,50,23.8
880.1,1.86,-8.8,11.8,49,0,166,737,47,23.8
878.9,1.86,-8.9,11.9,48,0,168,747,46,23.8
877.8,1.86,-8.9,12.1,48,0,170,757,45,23.8
876.7,1.85,-9,12.2,48,0,172,767,44,23.8
875.5,1.84,-9.2,12.4,48,0,174,777,44,23.8
874.4,1.84,-9.2,12.5,47,0,176,787,44,23.8
873.3,1.83,-9.3,12.6,47,0,178,797,45,23.8
872.1,1.83,-9.4,12.8,46,0,180,808,45,23.8
870.9,1.83,-9.5,13,46,0,182,818,45,23.8
869.8,1.81,-9.5,13.1,46,0,184,828,44,23.8
868.6,1.81,-9.6,13.2,46,0,186,838,44,23.8
867.5,1.81,-9.8,13.2,45,0,188,848,44,23.8
866.4,1.81,-9.9,13.2,45,0,190,858,44,23.8
865.2,1.8,-9.9,13.2,45,0,192,869,44,23.8
864.1,1.8,-10,13.2,46,0,194,879,44,23.8
862.9,1.8,-10.2,13.3,46,0,196,889,45,23.8
861.8,1.79,-10.2,13.5,47,0,198,899,45,23.8
860.6,1.79,-10.3,13.6,47,0,200,910,45,23.8
859.4,1.79,-10.4,13.7,47,0,202,920,45,23.8
858.3,1.78,-10.5,13.6,48,0,204,930,46,23.8
857.1,1.78,-10.7,13.4,49,0,206,940,46,23.8
856,1.78,-10.7,13.3,49,0,208,951,46,23.8
854.8,1.78,-10.8,13.3,50,0,210,961,47,23.8
853.7,1.78,-10.8,13.5,50,0,212,971,47,23.8
852.5,1.77,-10.9,13.7,51,0,214,981,46,23.8
851.4,1.77,-11,13.7,52,0,216,991,46,23.8
850.2,1.77,-11,13.6,52,0,218,1002,46,23.8
850,1.77,-11,13.6,52,2,,1004,46,23.8
849.1,1.76,-11.2,13.4,52,0,220,1012,46,23.8
848,1.74,-11.2,13.3,53,0,222,1022,46,23.7
846.8,1.74,-11.3,13.3,53,0,224,1032,45,23.7
845.7,1.74,-11.4,13.2,53,0,226,1042,46,23.7
844.5,1.74,-11.5,13.3,53,0,228,1052,46,23.7
843.4,1.74,-11.6,13.3,54,0,230,1063,46,23.7
842.3,1.74,-11.5,13.2,54,0,232,1073,46,23.7
841.2,1.73,-11.7,13.3,55,0,234,1083,46,23.7
840.1,1.74,-11.8,13.3,56,0,236,1093,46,23.7
839,1.74,-11.7,13.4,57,0,238,1103,46,23.7
837.9,1.75,-11.9,13.5,57,0,240,1113,46,23.7
836.8,1.75,-12,13.5,58,0,242,1123,46,23.7
835.7,1.75,-12,13.4,58,0,244,1133,46,23.6
834.5,1.75,-12.1,13.3,59,0,246,1143,46,23.6
833.4,1.75,-12.2,13.2,60,0,248,1154,46,23.6
832.3,1.74,-12.3,13.1,61,0,250,1164,45,23.6
831.2,1.74,-12.4,13.1,62,0,252,1174,45,23.6
830.1,1.73,-12.4,13.1,62,0,254,1184,45,23.6
829.1,1.73,-12.5,13.1,63,0,256,1194,44,23.6
828,1.73,-12.6,12.9,64,0,258,1203,44,23.6
826.9,1.71,-12.7,12.8,66,0,260,1213,44,23.6
825.9,1.71,-12.8,12.7,67,0,262,1223,43,23.6
824.8,1.72,-12.8,12.6,68,0,264,1233,43,23.6
823.7,1.72,-12.9,12.6,68,0,266,1242,43,23.6
822.7,1.71,-13,12.5,68,0,268,1252,43,23.6
821.6,1.71,-13.1,12.4,68,0,270,1262,43,23.6
820.6,1.71,-13.2,12.3,69,0,272,1271,43,23.6
819.5,1.71,-13.3,12.2,69,0,274,1281,43,23.6
818.5,1.68,-13.4,12.2,70,0,276,1291,43,23.5
817.4,1.68,-13.5,12.1,71,0,278,1300,43,23.5
816.4,1.68,-13.4,12.1,71,0,280,1310,43,23.5
815.4,1.67,-13.5,12.1,71,0,282,1319,43,23.5
814.4,1.67,-13.5,12.1,71,0,284,1329,42,23.5
813.3,1.66,-13.5,12,72,0,286,1338,41,23.5
812.3,1.66,-13.5,12,72,0,288,1348,41,23.5
811.2,1.66,-13.5,11.9,73,0,290,1358,40,23.5
810.3,1.66,-13.5,11.9,74,0,292,1367,39,23.5
809.3,1.65,-13.5,11.9,74,0,294,1376,39,23.5
808.3,1.64,-13.5,11.9,74,0,296,1386,38,23.5
807.3,1.65,-13.5,11.9,74,0,298,1395,38,23.5
806.3,1.63,-13.6,12.2,75,0,300,1405,38,23.5
805.3,1.63,-13.6,12.2,74,0,302,1414,38,23.5
804.3,1.64,-13.5,12.1,74,0,304,1423,37,23.5
803.3,1.63,-13.7,12.1,74,0,306,1432,38,23.5
802.4,1.63,-13.8,12.1,74,0,308,1442,38,23.5
801.4,1.61,-13.8,12.1,74,0,310,1451,38,23.5
800.4,1.61,-13.8,12.1,74,0,312,1460,38,23.5
799.4,1.61,-13.8,12.2,74,0,314,1469,39,23.5
798.4,1.6,-14,12.3,74,0,316,1478,39,23.5
797.5,1.6,-14,12.3,74,0,318,1488,39,23.5
796.5,1.6,-14,12.4,74,0,320,1497,39,23.5
795.5,1.6,-13.9,12.4,73,0,322,1506,40,23.5
794.5,1.58,-14,12.4,72,0,324,1515,40,23.5
793.6,1.58,-13.8,12.5,72,0,326,1525,40,23.5
792.6,1.58,-13.7,12.7,71,0,328,1534,39,23.5
791.6,1.58,-13.7,12.7,71,0,330,1543,38,23.4
790.7,1.57,-13.6,12.7,71,0,332,1552,37,23.4
789.7,1.57,-13.7,12.6,70,0,334,1561,37,23.4
788.7,1.57,-13.6,12.5,70,0,336,1571,37,23.4
787.8,1.57,-13.5,12.5,69,0,338,1580,37,23.4
786.8,1.57,-13.6,12.5,68,0,340,1589,37,23.4
785.8,1.57,-13.6,12.6,67,0,342,1599,37,23.4
784.9,1.57,-13.8,12.6,67,0,344,1608,37,23.4
783.9,1.57,-13.7,12.5,66,0,346,1617,38,23.4
783,1.57,-13.7,12.5,65,0,348,1627,38,23.4
782,1.57,-13.6,12.6,65,0,350,1636,39,23.4
781.1,1.56,-13.6,12.7,64,0,352,1646,39,23.4
780.1,1.57,-13.6,12.7,64,0,354,1655,39,23.4
779.1,1.56,-13.7,12.8,64,0,356,1665,39,23.4
778.1,1.56,-13.8,12.8,64,0,358,1675,39,23.4
777.1,1.56,-13.9,12.6,64,0,360,1684,39,23.4
776.1,1.56,-13.8,12.5,63,0,362,1694,41,23.4
775.1,1.56,-13.9,12.3,63,0,364,1704,41,23.4
774.1,1.54,-13.9,12.1,62,0,366,1714,42,23.4
773.1,1.54,-14,12,61,0,368,1723,43,23.4
772.1,1.53,-14,12,61,0,370,1733,44,23.4
771.1,1.53,-14.1,11.9,61,0,372,1743,44,23.4
770.1,1.53,-14.2,11.8,61,0,374,1753,45,23.4
769.1,1.55,-14.2,11.6,62,0,376,1763,46,23.4
768.1,1.55,-14.2,11.4,62,0,378,1773,47,23.4
767.1,1.53,-14.3,11.3,61,0,380,1782,49,23.4
766.1,1.51,-14.4,11.2,61,0,382,1792,50,23.4
765.1,1.51,-14.4,11.1,60,0,384,1802,50,23.4
764.1,1.51,-14.6,10.9,61,0,386,1812,50,23.4
763.1,1.5,-14.5,10.7,62,0,388,1822,51,23.4
762.1,1.5,-14.6,10.4,62,0,390,1832,51,23.4
761.1,1.49,-14.5,10.2,63,0,392,1842,52,23.4
760.2,1.51,-14.3,10,63,0,394,1852,53,23.4
759.2,1.5,-14.4,9.9,63,0,396,1862,54,23.4
758.2,1.5,-14.2,9.8,64,0,398,1872,54,23.4
757.2,1.5,-14.2,9.7,65,0,400,1882,53,23.4
756.3,1.49,-14.3,9.5,66,0,402,1891,53,23.4
755.3,1.49,-14.2,9.3,67,0,404,1901,54,23.4
754.3,1.49,-14.4,9,68,0,406,1911,55,23.4
753.3,1.49,-14.5,8.9,68,0,408,1921,56,23.3
752.3,1.48,-14.4,8.8,69,0,410,1931,58,23.3
751.3,1.48,-14.4,8.7,70,0,412,1941,59,23.3
750.3,1.48,-14.5,8.6,72,0,414,1951,59,23.3
749.3,1.47,-14.6,8.4,73,0,416,1961,59,23.3
748.3,1.47,-14.7,8.3,74,0,418,1971,59,23.3
747.3,1.46,-14.7,8.3,75,0,420,1981,59,23.3
746.3,1.47,-14.8,8.2,76,0,422,1991,59,23.3
745.3,1.46,-14.9,8.2,76,0,424,2001,59,23.3
744.3,1.47,-14.9,8,77,0,426,2011,60,23.3
743.3,1.47,-15.2,7.9,77,0,428,2021,60,23.3
742.3,1.46,-15.3,7.8,78,0,430,2031,60,23.3
741.3,1.46,-15.4,7.8,79,0,432,2041,61,23.3
740.4,1.46,-15.5,7.8,80,0,434,2051,62,23.3
739.4,1.46,-15.5,7.8,81,0,436,2061,62,23.3
738.5,1.45,-15.7,7.8,82,0,438,2071,63,23.3
737.5,1.45,-15.8,7.7,82,0,440,2080,64,23.3
736.6,1.45,-15.9,7.7,82,0,442,2090,64,23.3
735.6,1.45,-16,7.7,83,0,444,2100,65,23.3
734.7,1.45,-16.1,7.6,84,0,446,2110,65,23.3
733.7,1.45,-16.2,7.6,85,0,448,2120,66,23.3
732.7,1.45,-16.2,7.5,85,0,450,2130,66,23.3
731.7,1.44,-16.4,7.6,86,0,452,2140,67,23.3
730.7,1.44,-16.4,7.7,87,0,454,2150,67,23.3
729.8,1.43,-16.5,7.8,88,0,456,2160,67,23.3
728.8,1.44,-16.5,7.8,89,0,458,2170,68,23.3
727.8,1.44,-16.6,7.8,90,0,460,2180,69,23.3
726.8,1.42,-16.8,7.9,90,0,462,2191,69,23.3
725.8,1.42,-16.7,7.9,91,0,464,2201,69,23.3
724.9,1.42,-16.9,8,92,0,466,2210,70,23.3
724,1.41,-17,8,93,0,468,2220,70,23.3
723,1.41,-17.1,8.1,94,0,470,2230,71,23.3
722.1,1.41,-17.2,8.2,95,0,472,2240,72,23.3
721.1,1.41,-17.3,8.3,95,0,474,2250,72,23.3
720.2,1.4,-17.4,8.4,96,0,476,2260,73,23.2
719.2,1.4,-17.6,8.6,96,0,478,2269,73,23.2
718.3,1.39,-17.6,8.7,96,0,480,2279,74,23.2
717.4,1.39,-17.7,8.7,97,0,482,2289,75,23.2
716.5,1.39,-17.8,8.8,98,0,484,2298,75,23.2
715.5,1.39,-17.9,8.8,100,0,486,2308,76,23.2
714.6,1.42,-17.9,8.9,101,0,488,2318,76,23.2
713.7,1.42,-18,9,102,0,490,2328,76,23.2
712.8,1.43,-18.1,9.2,102,0,492,2337,76,23.2
711.8,1.44,-18.1,9.4,103,0,494,2347,77,23.2
710.9,1.44,-18.3,9.6,104,0,496,2357,77,23.2
709.9,1.43,-18.4,9.7,105,0,498,2367,78,23.2
709,1.42,-18.5,9.7,105,0,500,2377,79,23.2
708,1.42,-18.5,9.7,106,0,502,2387,79,23.2
707.1,1.42,-18.6,9.7,106,0,504,2397,79,23.2
706.2,1.42,-18.6,9.8,105,0,506,2407,80,23.2
705.3,1.41,-18.7,10,105,0,508,2416,80,23.2
704.4,1.42,-18.8,10.2,106,0,510,2426,80,23.2
703.5,1.41,-18.9,10.4,106,0,512,2435,80,23.2
702.6,1.41,-18.8,10.5,107,0,514,2445,80,23.2
701.7,1.41,-18.9,10.7,107,0,516,2455,81,23.2
700.8,1.41,-19,10.8,107,0,518,2464,80,23.2
700,1.4,-19,10.8,106,1,,2473,80,23.2
699.9,1.4,-19,10.8,106,0,520,2474,80,23.2
698.9,1.39,-19,10.7,106,0,522,2484,80,23.2
698,1.39,-19.1,10.6,106,0,524,2494,80,23.2
697.1,1.39,-19.1,10.6,106,0,526,2503,80,23.2
696.2,1.39,-19.2,10.6,106,0,528,2513,80,23.2
695.3,1.39,-19.3,10.8,106,0,530,2523,80,23.2
694.4,1.39,-19.3,10.9,106,0,532,2533,80,23.2
693.5,1.39,-19.2,11.1,106,0,534,2542,79,23.2
692.6,1.39,-19.2,11.2,106,0,536,2552,78,23.2
691.8,1.37,-19.4,11.2,106,0,538,2561,78,23.2
690.9,1.37,-19.3,11.2,106,0,540,2571,76,23.2
690,1.37,-19.2,11.3,106,0,542,2580,71,23.2
689.1,1.37,-19.1,11.4,106,0,544,2590,69,23.2
688.2,1.37,-19.2,11.5,106,0,546,2600,66,23.2
687.3,1.37,-19.2,11.7,106,0,548,2610,62,23.2
686.3,1.38,-18.9,11.8,106,0,550,2620,62,23.2
685.4,1.38,-18.9,11.8,106,0,552,2630,63,23.2
684.5,1.36,-19,11.8,105,0,554,2639,63,23.2
683.6,1.37,-19.1,11.8,105,0,556,2649,63,23.2
682.6,1.37,-19.2,11.9,105,0,558,2659,65,23.2
681.7,1.37,-19.3,12.1,105,0,560,2670,65,23.2
680.8,1.37,-19.4,12.4,105,0,562,2680,64,23.2
679.9,1.37,-19.3,12.6,105,0,564,2690,66,23.2
678.9,1.37,-19.4,12.7,105,0,566,2700,68,23.2
678,1.37,-19.5,12.8,105,0,568,2710,71,23.2
677,1.35,-19.6,12.9,104,0,570,2721,74,23.1
676.1,1.34,-19.6,13,104,0,572,2731,78,23.2
675.2,1.34,-19.5,13.1,103,0,574,2741,80,23.1
674.3,1.33,-19.6,13.2,102,0,576,2751,81,23.1
673.3,1.33,-19.8,13.3,101,0,578,2762,82,23.1
672.4,1.34,-19.1,13.4,100,0,580,2772,81,23.1
671.4,1.33,-18.9,13.5,99,0,582,2782,78,23.1
670.5,1.33,-18.9,13.6,99,0,584,2793,76,23.1
669.5,1.33,-18.9,13.8,98,0,586,2803,74,23.1
668.6,1.33,-19,14,98,0,588,2813,73,23.1
667.7,1.34,-19,14.1,98,0,590,2824,73,23.1
666.8,1.34,-19.1,14.2,97,0,592,2834,72,23.1
665.8,1.35,-19.2,14.3,96,0,594,2844,71,23.1
664.9,1.35,-19.3,14.4,95,0,596,2854,71,23.1
664,1.35,-19.4,14.5,93,0,598,2865,70,23.1
663,1.35,-19.3,14.7,93,0,600,2875,70,23.1
662.1,1.35,-19.6,14.8,92,0,602,2886,69,23.1
661.2,1.35,-19.5,14.9,92,0,604,2896,69,23.1
660.2,1.35,-19.4,14.9,92,0,606,2906,68,23.1
659.3,1.34,-19.3,15,91,0,608,2917,67,23.1
658.4,1.34,-19.3,15.1,90,0,610,2927,65,23.1
657.4,1.34,-19.3,15.2,89,0,612,2937,65,23.1
656.5,1.34,-19.3,15.4,88,0,614,2948,64,23.1
655.6,1.34,-19.4,15.5,87,0,616,2958,64,23.1
654.7,1.34,-19.4,15.5,87,0,618,2968,64,23.1
