* SOFTWARE: JMA_SNDANA Ver.1.2
* Ground equipment: Meisei
* Sampling interval: 1 second
* Smoothing method: Median filter 9 samples
* Amount of cathode solution: 3.0ml
* Concentration of cathode solution: 0.5%KI + half buffer + half KBr
* Background current correction: Pressure dependent
* Pump efficiency: Individually determined for each ozone instrument
* Balloon weight: 2000g
* Tropopause: 270.2hPa

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2016-02-06,JMA,1.0,Head of Ozone Layer Monitoring Center

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,101,SYOWA,JPN,89532

#INSTRUMENT
Name,Model,Number
ECC,1Z,1Z26638

#LOCATION
Latitude,Longitude,Height
-69.01,39.58,22

#TIMESTAMP
UTCOffset,Date,Time
+03:00:00,2016-01-17,14:30:27

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
249.3,2,287.9,-0.973,280,0,0,Dobson,119

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS-06G(E),,0.01,28.12,Pressure_ib2,Pump,

#PUMP_CORRECTION
Pressure,Correction
1000,1.000
500,1.005
300,1.009
200,1.012
100,1.022
50,1.037
30,1.054
20,1.073
10,1.123
5,1.215
3,1.335

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
990.5,1.37,-0.1,4.4,30,2,0,18,79,24.8
989.5,1.38,1.2,4.6,30,0,2,26,70,24.8
988.5,1.38,-1,4.8,30,0,4,35,67,24.8
987.4,1.38,-1.3,4.9,30,0,6,43,68,24.8
986.4,1.39,-1.6,5.1,30,0,8,51,68,24.8
985.4,1.38,-1.7,5.3,30,0,10,59,69,24.8
984.4,1.38,-1.7,5.5,29,0,12,68,70,24.8
983.4,1.39,-1.8,5.7,29,0,14,76,71,24.8
982.4,1.4,-1.9,5.9,29,0,16,84,73,24.8
981.3,1.4,-2,6,29,0,18,92,76,24.7
980.3,1.41,-2.1,6.2,29,0,20,101,74,24.7
979.3,1.4,-2.1,6.4,29,0,22,109,75,24.8
978.1,1.41,-2.4,6.2,32,0,24,118,76,24.8
977,1.4,-2.3,6.6,30,0,26,128,76,24.7
975.8,1.4,-2.4,6.6,30,0,28,137,77,24.7
974.6,1.4,-2.4,6.3,31,0,30,147,79,24.7
973.4,1.4,-2.5,6.5,28,0,32,156,82,24.7
972.3,1.4,-2.6,6.6,31,0,34,166,79,24.7
971.1,1.4,-2.5,6.3,34,0,36,175,80,24.7
969.9,1.4,-2.8,6.2,32,0,38,185,80,24.7
968.8,1.39,-2.9,6.4,32,0,40,194,81,24.7
967.7,1.39,-3,6.2,32,0,42,203,81,24.7
966.6,1.39,-3,6.2,28,0,44,212,82,24.7
965.4,1.39,-3,6.3,28,0,46,221,81,24.7
964.3,1.39,-3.1,6.1,28,0,48,230,79,24.7
963.2,1.39,-3.1,5.9,26,0,50,239,79,24.7
962.1,1.4,-3.2,6,26,0,52,249,79,24.7
961,1.39,-3.2,5.9,28,0,54,257,79,24.7
959.9,1.39,-3.2,5.9,26,0,56,266,79,24.7
958.9,1.39,-3.4,6,24,0,58,275,79,24.7
957.8,1.39,-3.4,5.9,25,0,60,284,79,24.7
956.7,1.39,-3.4,5.8,26,0,62,293,79,24.7
955.5,1.38,-3.6,5.8,25,0,64,302,79,24.7
954.4,1.39,-3.8,5.9,25,0,66,312,79,24.7
953.3,1.39,-3.9,5.7,26,0,68,321,79,24.7
952.2,1.37,-3.9,5.7,25,0,70,330,79,24.7
951.1,1.37,-4.1,5.8,24,0,72,339,80,24.7
950,1.38,-4.1,5.8,26,0,74,348,80,24.7
948.9,1.38,-4.2,5.7,27,0,76,357,81,24.7
947.8,1.38,-4.3,5.6,27,0,78,366,82,24.7
946.7,1.38,-4.4,5.6,25,0,80,375,82,24.7
945.6,1.38,-4.5,5.7,24,0,82,384,82,24.7
944.5,1.38,-4.6,5.7,24,0,84,394,83,24.7
943.4,1.38,-4.6,5.6,26,0,86,403,82,24.7
942.3,1.38,-4.6,5.6,26,0,88,412,82,24.7
941.2,1.38,-4.8,5.7,26,0,90,421,83,24.7
940.1,1.38,-4.9,5.7,27,0,92,431,83,24.7
939,1.38,-4.9,5.7,28,0,94,440,84,24.7
937.9,1.38,-5,5.7,29,0,96,449,84,24.7
936.8,1.36,-5.1,5.6,30,0,98,458,83,24.7
935.8,1.37,-5.1,5.5,31,0,100,468,83,24.7
934.7,1.36,-5.2,5.5,33,0,102,477,83,24.6
933.6,1.37,-5.3,5.5,33,0,104,486,84,24.6
932.4,1.37,-5.3,5.6,34,0,106,496,84,24.6
931.3,1.36,-5.4,5.6,35,0,108,505,84,24.6
930.2,1.36,-5.5,5.6,36,0,110,514,84,24.6
929.1,1.35,-5.6,5.5,37,0,112,524,84,24.6
928,1.36,-5.7,5.6,37,0,114,533,84,24.6
926.8,1.36,-5.7,5.6,38,0,116,543,85,24.6
925.7,1.36,-5.8,5.6,39,0,118,552,85,24.6
925,1.36,-5.8,5.6,40,2,,558,84,24.6
924.6,1.36,-5.8,5.6,40,0,120,561,84,24.6
923.4,1.35,-5.9,5.5,40,0,122,571,83,24.6
922.3,1.35,-5.7,5.4,40,0,124,580,75,24.6
921.2,1.35,-5.8,5.5,39,0,126,590,73,24.6
920.1,1.35,-5.8,5.6,39,0,128,599,72,24.6
919,1.35,-5.9,5.6,41,0,130,608,71,24.6
917.9,1.35,-6,5.4,43,0,132,618,69,24.6
916.9,1.34,-5.9,5.3,42,0,134,627,68,24.6
915.8,1.34,-6.1,5.3,40,0,136,636,68,24.6
914.7,1.34,-6.1,5.3,40,0,138,645,69,24.6
913.7,1.34,-6.3,5.4,41,0,140,655,69,24.6
912.6,1.34,-6.4,5.4,42,0,142,664,69,24.6
911.5,1.34,-6.4,5.4,43,0,144,673,69,24.6
910.4,1.33,-6.6,5.3,43,0,146,683,69,24.6
909.4,1.33,-6.6,5.2,41,0,148,692,69,24.6
908.3,1.33,-6.6,5.1,38,0,150,701,69,24.6
907.3,1.33,-6.8,5,37,0,152,710,70,24.6
906.2,1.33,-6.9,5,38,0,154,720,70,24.6
905.1,1.33,-7.1,4.9,40,0,156,729,70,24.6
904.1,1.33,-7.1,4.9,39,0,158,738,70,24.6
903,1.33,-7.2,4.9,36,0,160,747,71,24.6
902,1.33,-7.2,4.9,35,0,162,756,71,24.6
901,1.32,-7.3,4.7,36,0,164,766,71,24.6
899.9,1.31,-7.3,4.6,38,0,166,775,72,24.6
898.8,1.32,-7.4,4.5,36,0,168,784,72,24.6
897.7,1.31,-7.5,4.5,34,0,170,794,72,24.6
896.6,1.31,-7.6,4.5,33,0,172,803,73,24.6
895.5,1.31,-7.6,4.5,35,0,174,812,73,24.5
894.4,1.31,-7.8,4.4,35,0,176,822,73,24.5
893.3,1.3,-7.9,4.2,34,0,178,831,74,24.5
892.2,1.3,-8,4.2,33,0,180,841,74,24.5
891.1,1.31,-8,4.3,32,0,182,850,74,24.5
890.1,1.31,-8.1,4.3,33,0,184,860,75,24.5
889,1.31,-8,4.1,34,0,186,869,75,24.5
887.9,1.31,-8.3,3.9,33,0,188,879,75,24.5
886.8,1.3,-8.3,3.9,30,0,190,888,75,24.5
885.7,1.3,-8.3,4,29,0,192,898,76,24.5
884.6,1.3,-8.4,3.9,29,0,194,907,76,24.5
883.5,1.3,-8.4,3.9,31,0,196,917,77,24.5
882.4,1.3,-8.6,3.8,32,0,198,927,77,24.5
881.3,1.3,-8.7,3.7,29,0,200,937,77,24.5
880.2,1.3,-8.8,3.6,26,0,202,946,77,24.5
879,1.29,-8.9,3.7,24,0,204,956,78,24.5
877.9,1.29,-9,3.9,24,0,206,966,78,24.5
876.8,1.29,-9.1,3.8,25,0,208,976,78,24.5
875.6,1.29,-9.2,3.7,27,0,210,986,79,24.5
874.5,1.29,-9.3,3.7,29,0,212,996,80,24.5
873.4,1.29,-9.3,3.8,28,0,214,1006,80,24.5
872.2,1.29,-9.4,3.8,25,0,216,1016,80,24.5
871,1.29,-9.5,3.6,23,0,218,1027,81,24.5
869.9,1.28,-9.5,3.6,24,0,220,1037,82,24.5
868.7,1.28,-9.6,3.7,24,0,222,1047,83,24.5
867.5,1.28,-9.7,3.9,21,0,224,1058,84,24.5
866.4,1.28,-9.8,3.8,17,0,226,1068,85,24.5
865.2,1.28,-9.8,3.7,16,0,228,1079,85,24.4
864,1.28,-9.8,3.6,17,0,230,1089,83,24.4
862.9,1.28,-9.9,3.8,17,0,232,1100,82,24.4
861.7,1.28,-10.1,3.9,15,0,234,1110,82,24.4
860.6,1.28,-10.2,3.9,12,0,236,1121,82,24.4
859.4,1.27,-10.2,3.8,10,0,238,1131,83,24.4
858.2,1.27,-10.3,3.7,7,0,240,1141,84,24.4
857.1,1.27,-10.5,3.6,5,0,242,1152,85,24.4
855.9,1.27,-10.7,3.5,5,0,244,1162,85,24.4
854.8,1.27,-10.7,3.6,6,0,246,1173,86,24.4
853.6,1.27,-10.8,3.7,5,0,248,1183,87,24.4
852.4,1.27,-10.9,3.6,4,0,250,1194,87,24.4
851.2,1.27,-11,3.6,2,0,252,1205,87,24.4
850,1.27,-11.1,3.8,0,2,,1215,87,24.4
850,1.27,-11.1,3.8,0,0,254,1215,87,24.4
848.8,1.27,-11.2,4,359,0,256,1226,88,24.4
847.6,1.27,-11.3,4,1,0,258,1237,89,24.4
846.4,1.26,-11.4,4,4,0,260,1248,89,24.4
845.2,1.26,-11.3,4,5,0,262,1258,90,24.4
844.1,1.26,-11.6,4,6,0,264,1269,90,24.4
842.9,1.26,-11.7,3.9,8,0,266,1280,90,24.4
841.7,1.26,-11.7,3.9,9,0,268,1290,91,24.4
840.5,1.26,-11.9,3.9,9,0,270,1301,92,24.4
839.3,1.26,-11.9,4.1,7,0,272,1311,92,24.4
838.2,1.25,-12.1,4.2,9,0,274,1322,92,24.4
837,1.25,-12.2,4.3,12,0,276,1332,92,24.4
835.9,1.25,-12.2,4.3,15,0,278,1343,92,24.4
834.8,1.24,-12.3,4.3,14,0,280,1353,92,24.4
833.7,1.24,-12.5,4.2,14,0,282,1364,92,24.4
832.5,1.24,-12.5,4.3,17,0,284,1374,93,24.4
831.4,1.23,-12.7,4.5,21,0,286,1385,83,24.4
830.3,1.23,-12.6,4.6,23,0,288,1395,76,24.4
829.2,1.22,-12.3,4.6,23,0,290,1405,71,24.4
828.1,1.22,-12,4.4,21,0,292,1416,64,24.4
827,1.22,-11.8,4.5,22,0,294,1426,61,24.4
825.8,1.22,-11.8,4.7,25,0,296,1436,59,24.3
824.7,1.22,-11.9,5.1,28,0,298,1447,58,24.3
823.6,1.22,-12,5.1,25,0,300,1457,58,24.3
822.5,1.22,-11.9,5.1,26,0,302,1467,58,24.3
821.4,1.21,-12.2,5,27,0,304,1477,58,24.3
820.3,1.21,-12.3,5,28,0,306,1488,58,24.3
819.2,1.21,-12.3,5.1,30,0,308,1498,59,24.3
818.1,1.21,-12.4,5.3,32,0,310,1508,59,24.3
817,1.21,-12.4,5.4,34,0,312,1518,59,24.3
815.9,1.21,-12.7,5.4,36,0,314,1529,59,24.3
814.8,1.21,-12.7,5.4,37,0,316,1539,60,24.3
813.7,1.2,-12.8,5.4,38,0,318,1549,60,24.3
812.6,1.2,-12.8,5.4,39,0,320,1559,61,24.3
811.5,1.2,-13,5.4,41,0,322,1569,61,24.3
810.4,1.2,-13.1,5.5,43,0,324,1579,61,24.3
809.3,1.2,-13.1,5.6,45,0,326,1589,61,24.3
808.3,1.2,-13.2,5.6,45,0,328,1599,61,24.3
807.2,1.2,-13.3,5.6,44,0,330,1610,61,24.3
806.1,1.19,-13.3,5.6,45,0,332,1620,61,24.3
805,1.19,-13.4,5.6,46,0,334,1630,61,24.3
803.9,1.19,-13.5,5.7,48,0,336,1640,61,24.3
802.8,1.19,-13.7,5.8,49,0,338,1650,62,24.3
801.8,1.19,-13.8,5.9,49,0,340,1660,62,24.3
800.7,1.19,-13.9,6,49,0,342,1671,62,24.3
799.6,1.18,-13.9,5.9,49,0,344,1681,62,24.3
798.5,1.18,-14,5.9,50,0,346,1691,62,24.3
797.5,1.18,-14.1,5.9,51,0,348,1701,62,24.3
796.4,1.18,-14.2,5.9,51,0,350,1712,61,24.2
795.3,1.18,-14.3,5.9,52,0,352,1722,61,24.2
794.2,1.18,-14.4,6,52,0,354,1732,61,24.2
793.2,1.18,-14.4,6,53,0,356,1742,61,24.2
792.1,1.17,-14.5,5.9,53,0,358,1753,62,24.2
791,1.16,-14.8,5.8,55,0,360,1763,62,24.2
789.9,1.17,-14.9,5.8,55,0,362,1774,62,24.2
